SizeOfStackReserve,MajorOperatingSystemVersion,MinorImageVersion,TimeDateStamp,MajorImageVersion,SectionMeanChar,Subsystem,MinorOperatingSystemVersion,MajorSubsystemVersion,MinorSubsystemVersion,CheckSum,SectionMinEntropy,MajorLinkerVersion,ImageBase,SectionMaxChar
0.09950657327620728,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13795188569262326,1.9144488294526234,-0.7019034566240009,1.1802532547828082,-1.4352229797379068,-3.225604850600039
0.09950664039106732,0.15387006928269528,0.7624487825959156,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13647439407938355,-0.505444201141614,-0.7019034566240009,1.7663396843827652,-0.4784872022242628,0.10514957120417683
0.09948598998756843,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13408016316116597,-0.505444201141614,-0.7019034566240009,1.4693444086669816,-0.4784872022242628,0.10514957120417683
0.09947925752817056,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13770290555807038,1.9144488294526234,-0.7019034566240009,-0.6131119761911462,-0.4784872022242628,0.10514957120417683
0.09949359494014684,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13780766497903255,-0.505444201141614,-0.7019034566240009,-0.6630255170823877,-0.4784872022242628,0.10514957120417683
0.09949100262867776,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1377579101959885,1.9144488294526234,-0.7019034566240009,1.3137300150384075,-0.4784872022242628,0.10514957120417683
0.09950776037029427,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13564111068973708,1.9144488294526234,-0.7019034566240009,2.4240365478176336,-1.4352229797379068,-3.225604850600039
0.08511388801800596,0.044294400272198824,3.6464201304156205,-0.03005235734895225,-0.028545029549223763,-0.049277835394274154,-0.049191253870771806,-0.8689213996315419,11.0385550987774,-0.13784879350253654,1.9144488294526234,0.25969034994978235,-0.8139694910963814,-1.4115998738421534,-3.173561812759348
0.09950656488684978,0.15387006928269528,0.6319461903778192,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13726133054783832,-0.505444201141614,-0.7019034566240009,-0.5234729014896081,-0.4784872022242628,0.10514957120417683
-0.28906081084471197,0.044294400272198824,-0.433824979403302,-0.02941474225204792,-0.028545029549223763,-0.05041358626548245,-0.049191253870771806,0.3974377683396336,0.6772217246925072,-0.13777922069210508,-0.505444201141614,-0.7019034566240009,0.6462493938375842,-0.4784872022242628,0.10514957120417683
0.09950657747088604,0.15387006928269528,0.599320542323295,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1359870383773137,1.9144488294526234,-0.7019034566240009,0.27148321014001703,-0.4784872022242628,0.10514957120417683
0.09950751707892662,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13757378778916063,-0.505444201141614,-0.7019034566240009,1.717200666566853,-1.4352229797379068,-3.225604850600039
0.09950664878042484,0.15387006928269528,-0.023625425217774824,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13748489327583718,-0.505444201141614,-0.7019034566240009,1.0213502787155253,-0.4784872022242628,0.10514957120417683
0.09950658586024354,0.15387006928269528,4.340394852575394,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13733016935725542,1.9144488294526234,-0.7019034566240009,-0.07349353020804597,-0.4784872022242628,0.10514957120417683
0.09950679978885993,0.15387006928269528,-0.17723785147449256,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13784293198015052,1.9144488294526234,-0.7019034566240009,0.2976048014696511,-0.4784872022242628,0.10514957120417683
0.09950657747088604,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13768238848209788,1.9144488294526234,-0.7019034566240009,3.1858709684333846,-1.4352229797379068,-3.225604850600039
0.0995068375409687,0.15387006928269528,0.07934927645431691,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13709922467619798,1.9144488294526234,-0.7019034566240009,0.496736640528527,-0.4784872022242628,0.10514957120417683
0.09950759258314416,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1375030091199199,1.9144488294526234,-0.7019034566240009,1.6898148443876266,-1.4352229797379068,-3.225604850600039
0.09950721086737768,0.15387006928269528,2.0248234669556013,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1374271623484372,-0.505444201141614,-0.7019034566240009,0.8692110105419746,-0.06508284679570082,0.10514957120417683
0.09950659424960105,0.15387006928269528,4.503523092848014,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13686317344522642,1.9144488294526234,-0.7019034566240009,0.5973136431340336,-0.5186464890056686,0.10514957120417683
0.09950677042610866,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1379320187318349,1.9144488294526234,-0.7019034566240009,0.6601106163134931,-1.4352229797379068,-3.225604850600039
0.09948930797846171,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13769680286392252,1.9144488294526234,-0.7019034566240009,0.9351917130235322,-0.4784872022242628,0.10514957120417683
0.09950744996406657,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.11488840291541276,-0.505444201141614,-0.7019034566240009,1.8705144661800446,-1.4352229797379068,-3.225604850600039
0.09950755483103539,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13756896784916642,1.9144488294526234,-0.7019034566240009,2.0353054530868087,-1.4352229797379068,-3.225604850600039
0.09949208066111716,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13788604929687912,1.9144488294526234,-0.7019034566240009,0.5537046549823496,-0.5186464890056686,0.10514957120417683
0.09948555793565692,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13728768118425344,-0.505444201141614,-0.7019034566240009,-0.6321657122011081,-0.4784872022242628,0.10514957120417683
0.09947923236009805,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13796806517212526,-0.505444201141614,-0.7019034566240009,-0.6630255170823877,-0.4784872022242628,0.10514957120417683
0.08507694128755335,0.044294400272198824,3.745486551331181,-0.03005235734895225,-0.028545029549223763,-0.049277835394274154,-0.049191253870771806,-0.8689213996315419,11.0385550987774,-0.13511373445617061,1.9144488294526234,0.25969034994978235,-0.8139694910963814,-1.4115998738421534,-3.173561812759348
-0.04671590953608157,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13792640187645366,-0.505444201141614,-0.7019034566240009,0.8103037695290283,-0.4784872022242628,0.10514957120417683
0.09949349426785678,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13773891355068857,-0.505444201141614,-0.7019034566240009,-0.69151947763431,-0.4784872022242628,0.10514957120417683
0.08507972235956629,0.044294400272198824,-0.433824979403302,-0.030689972445856577,-0.028545029549223763,-0.05382083887910735,-0.049191253870771806,-0.8689213996315419,-0.47403753909470303,-0.1375469967521369,1.9144488294526234,0.25969034994978235,-0.8161279165466332,-1.167494461271866,-2.3929162947810934
0.09950655649749228,0.15387006928269528,4.416521364702617,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,-0.47403753909470303,-0.13751371155375766,-0.505444201141614,-0.7019034566240009,1.5816922316306172,-0.4784872022242628,0.10514957120417683
0.09949281472989886,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13791177428481058,-0.505444201141614,-0.7019034566240009,-0.674023609490913,-0.4784872022242628,0.10514957120417683
0.09948205118421977,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1367968197535293,-0.505444201141614,-0.7019034566240009,1.286330920064763,-0.4784872022242628,0.10514957120417683
0.09950744576938782,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1374898110826333,-0.505444201141614,-0.7019034566240009,1.237951096254693,-1.4352229797379068,-3.225604850600039
0.09948160235359324,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13433258611000043,-0.505444201141614,-0.7019034566240009,1.460713887411087,-0.4784872022242628,0.10514957120417683
0.09950661941767357,0.15387006928269528,-0.016318639455563697,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13758315504020088,1.9144488294526234,-0.7019034566240009,0.47226927481051045,-0.5186464890056686,0.10514957120417683
0.09950679978885993,0.15387006928269528,0.17348786511164171,-0.02941474225204792,-0.027669194147737938,-0.05325296344350321,-0.049191253870771806,1.6637969363108092,0.6772217246925072,-0.13706186751981056,1.9144488294526234,-0.7019034566240009,0.5924886297907415,-0.5186464890056686,0.10514957120417683
0.09948899757223402,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,-0.47403753909470303,-0.13797017280360932,1.9144488294526234,-0.7019034566240009,0.40748261896422405,-0.4784872022242628,0.10514957120417683
0.09947914427184425,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1356447632185942,-2.9253372317358513,-0.7019034566240009,1.0402908241410207,-0.466675649276386,0.10514957120417683
0.0995065900549223,0.15387006928269528,0.5123188141778974,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1370657542299437,-0.505444201141614,-0.7019034566240009,-0.6520305081762499,-0.4784872022242628,0.10514957120417683
0.09950679559418117,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13765116547704467,1.9144488294526234,-0.7019034566240009,3.0866005496149267,-1.4352229797379068,-3.225604850600039
0.09950727378755897,0.15387006928269528,-0.2220981175494632,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1376281003689795,1.9144488294526234,-0.7019034566240009,-0.34574864648832704,-0.4784872022242628,0.10514957120417683
0.09950755902571413,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1356613935844336,1.9144488294526234,-0.7019034566240009,0.9901095096246045,-1.4352229797379068,-3.225604850600039
0.09950682076225369,0.15387006928269528,2.379967240049119,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1376990538003665,-0.505444201141614,-0.7019034566240009,1.1672163873328179,-0.4784872022242628,0.10514957120417683
0.08511354405434825,0.044294400272198824,-0.433824979403302,-0.030689972445856577,-0.028545029549223763,-0.05382083887910735,-0.049191253870771806,-0.8689213996315419,-0.47403753909470303,-0.13777461745717223,1.9144488294526234,0.25969034994978235,-0.8179054581542269,-1.167494461271866,-2.3929162947810934
0.0994834102601356,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1329877948896691,-0.505444201141614,-0.7019034566240009,1.7403904293096704,-0.4784872022242628,0.10514957120417683
0.0995067578420724,0.15387006928269528,-0.19626947950629828,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1377384801405658,1.9144488294526234,-0.7019034566240009,0.9403452086356927,-0.4784872022242628,0.10514957120417683
0.0995067662314299,0.15387006928269528,-0.1969491805074342,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1375224461658284,1.9144488294526234,-0.7019034566240009,0.9423164110774356,-0.4784872022242628,0.10514957120417683
0.09950700952279755,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1380191096998088,-0.505444201141614,-0.7019034566240009,0.2569983837770177,-1.4352229797379068,-3.225604850600039
0.09950719408866267,0.15387006928269528,2.0683243310283004,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13746585468762215,-0.505444201141614,-0.7019034566240009,0.6659275133507399,-0.06508284679570082,0.10514957120417683
0.09950679139950241,0.15387006928269528,-0.014789312203007877,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13755989070328897,1.9144488294526234,-0.7019034566240009,0.5325759617168685,-0.4784872022242628,0.10514957120417683
-0.11232963667070905,0.044294400272198824,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13792317227199052,1.9144488294526234,-0.7019034566240009,0.3750764774051903,-0.4784872022242628,0.10514957120417683
0.09948517621989043,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13768738318423837,-0.505444201141614,-0.7019034566240009,0.8763726081149484,-0.4784872022242628,0.10514957120417683
0.09948548662611813,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13797195188225836,-0.505444201141614,-0.7019034566240009,-0.6630255170823877,-0.4784872022242628,0.10514957120417683
0.09950684173564744,0.15387006928269528,-0.22617632355627873,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13765401759527185,1.9144488294526234,-0.7019034566240009,-0.21915677798033395,-0.5186464890056686,0.10514957120417683
0.09950716053123265,0.15387006928269528,-0.21869961254378362,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13767340570777942,1.9144488294526234,-0.7019034566240009,0.7926001413256382,-0.4784872022242628,0.10514957120417683
-0.15971732522763432,-0.1748569377487941,0.25131362974170446,-0.030689972445856577,-0.028545029549223763,-0.05382083887910735,-0.049191253870771806,-0.8689213996315419,-0.47403753909470303,-0.1380594448031687,-0.505444201141614,0.25969034994978235,0.14228107279021918,-0.4784872022242628,0.10514957120417683
0.09950655649749228,0.15387006928269528,0.9908283189775845,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13799416415104973,-0.505444201141614,-0.7019034566240009,-0.674023609490913,-0.4784872022242628,0.10514957120417683
-2.1594995225109193,-0.61315961379078,-0.433824979403302,-0.030689972445856577,-0.028545029549223763,-0.05382083887910735,-0.049191253870771806,-0.8689213996315419,-0.47403753909470303,-0.1380594448031687,-0.505444201141614,-1.0224347254819288,-0.8250160907258031,0.13065144889882932,0.10514957120417683
0.09950655230281352,0.15387006928269528,4.2894172774902,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1372159727803945,1.9144488294526234,-0.7019034566240009,-0.8250160907258031,-0.17007442454949437,0.1051496704683939
0.09950669492189111,0.15387006928269528,-0.18777321699209928,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13781191868967285,-0.505444201141614,-0.7019034566240009,0.9854949129192035,-0.4784872022242628,0.10514957120417683
0.09950698435472503,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13246594113992488,1.9144488294526234,-0.7019034566240009,1.6612049918450587,-1.4352229797379068,-3.225604850600039
0.09947923236009805,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13795526209728926,1.9144488294526234,-0.7019034566240009,-0.5896008677618885,-0.4784872022242628,0.10514957120417683
0.09950799107762566,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1379962193538899,1.9144488294526234,-0.7019034566240009,1.0283129257857644,-1.4352229797379068,-3.225604850600039
0.09948824672473731,0.15387006928269528,-0.35769846727607907,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13781550830415729,1.9144488294526234,-0.7019034566240009,-0.674023609490913,-0.4784872022242628,0.10514957120417683
0.09950654391345602,0.15387006928269528,4.366393415868843,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13665132677151373,1.9144488294526234,-0.7019034566240009,-0.8250160907258031,-0.10642327310176966,0.1051496704683939
0.09948290270400655,0.15387006928269528,-0.4011993313487779,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13739991343459024,1.9144488294526234,-0.7019034566240009,0.9495198699485057,-0.4784872022242628,0.10514957120417683
0.08066344292317848,0.044294400272198824,-0.433824979403302,-0.03005235734895225,-0.028545029549223763,-0.049277835394274154,-0.049191253870771806,0.3974377683396336,-0.47403753909470303,-0.13736578588266596,1.9144488294526234,0.25969034994978235,0.5742562929337552,-0.4784872022242628,0.10514957120417683
0.09950699274408255,0.15387006928269528,-0.2088439480273128,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13785268021266966,1.9144488294526234,-0.7019034566240009,0.4197201152615438,-0.4784872022242628,0.10514957120417683
0.09950741640663656,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.1377581583582362,1.9144488294526234,-0.7019034566240009,1.8382384127886506,-1.4352229797379068,-3.225604850600039
-0.027192028962977184,0.15387006928269528,4.787638111322829,-0.03005235734895225,-0.028545029549223763,-0.04870995995867,-0.049191253870771806,0.3974377683396336,-0.47403753909470303,-0.13591081062435215,-0.505444201141614,0.25969034994978235,0.9190701130362093,-0.4784872022242628,0.10514957120417683
0.05475107499926995,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13783204080319478,1.9144488294526234,-0.7019034566240009,0.44236847142691826,-0.4784872022242628,0.10514957120417683
0.09948623327893608,0.15387006928269528,0.25131362974170446,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13777248885423063,1.9144488294526234,-0.7019034566240009,-0.5094841036111638,-0.4784872022242628,0.10514957120417683
0.09950728217691647,0.15387006928269528,0.18011494987271692,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1370813849563064,1.9144488294526234,-0.7019034566240009,0.3105492572546761,-0.4784872022242628,0.10514957120417683
0.0994930244638365,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13778417345133046,-0.505444201141614,-0.7019034566240009,-0.6630255170823877,-0.4784872022242628,0.10514957120417683
-0.06241335381494804,-0.06528126873829763,2.809708198017304,-0.030689972445856577,-0.028545029549223763,-0.05382083887910735,-0.049191253870771806,-0.8689213996315419,-0.47403753909470303,-0.1380594448031687,-0.505444201141614,0.25969034994978235,-0.8232383626845007,-1.4194742424740712,-3.173561812759348
0.09950761775121668,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,0.3974377683396336,0.6772217246925072,-0.13201585521316928,1.9144488294526234,-0.7019034566240009,0.9280967788278173,-1.4352229797379068,-3.225604850600039
0.09950657747088604,0.15387006928269528,0.599320542323295,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.1359870383773137,1.9144488294526234,-0.7019034566240009,0.27148321014001703,-0.4784872022242628,0.10514957120417683
0.09948346059628063,0.15387006928269528,-0.433824979403302,-0.02941474225204792,-0.027669194147737938,-0.05041358626548245,-0.04859143911237435,1.6637969363108092,0.6772217246925072,-0.13750103780290993,-0.505444201141614,-0.7019034566240009,0.38991369011767096,-0.4784872022242628,0.10514957120417683
